loja_id,ano_mes,receita,teve_campanha
38,2023-03,16189.36,1
38,2023-04,12682.87,1
38,2023-05,11317.41,0
38,2023-06,9266.54,0
38,2023-07,9405.31,0
38,2023-08,11661.36,0
38,2023-09,14089.81,1
38,2023-10,14022.36,0
38,2023-11,15781.69,0
38,2023-12,17444.05,0
38,2024-01,15576.15,0
38,2024-02,14720.74,0
38,2024-03,13049.1,0
38,2024-04,13518.98,0
38,2024-05,12395.37,1
38,2024-06,10919.38,0
38,2024-07,11899.16,0
38,2024-08,12178.85,0
38,2024-09,13333.43,0
38,2024-10,13635.93,0
38,2024-11,18105.38,1
38,2024-12,19203.78,0
38,2025-01,14604.4,0
38,2025-02,14214.78,0
38,2025-03,15368.29,0
38,2025-04,15073.79,1
38,2025-05,13515.06,0
38,2025-06,10980.29,0
38,2025-07,12674.81,0
38,2025-08,12981.41,0
38,2025-09,12846.67,0
38,2025-10,14519.12,0
38,2025-11,16458.33,0
38,2025-12,15890.3,0
39,2023-01,7216.29,0
39,2023-02,6710.8,0
39,2023-03,5653.7,0
39,2023-04,5943.15,1
39,2023-05,5973.03,1
39,2023-06,4727.18,0
39,2023-07,5583.96,0
39,2023-08,5366.7,0
39,2023-09,5295.88,0
39,2023-10,6390.87,1
39,2023-11,7272.52,0
39,2023-12,7523.63,1
39,2024-01,7015.51,0
39,2024-02,5755.34,1
39,2024-03,6171.98,0
40,2023-01,15072.28,0
40,2023-02,14421.49,0
40,2023-03,18571.67,1
40,2023-04,15045.52,1
40,2023-05,12340.47,0
40,2023-06,15949.06,1
40,2023-07,13322.83,0
40,2023-08,14906.85,0
40,2023-09,16014.61,0
40,2023-10,17021.44,0
40,2023-11,19326.99,0
40,2023-12,16768.17,0
40,2024-01,18530.05,1
40,2024-02,15116.36,0
40,2024-03,13603.81,0
40,2024-04,16327.29,1
40,2024-05,11693.16,0
40,2024-06,11604.78,0
40,2024-07,12716.31,0
40,2024-08,10910.53,0
40,2024-09,15114.54,0
40,2024-10,16746.24,0
40,2024-11,23402.77,1
40,2024-12,18999.98,0
40,2025-01,21044.98,1
40,2025-02,22429.07,1
40,2025-03,16213.66,0
40,2025-04,15326.48,0
40,2025-05,15011.38,0
40,2025-06,12544.12,0
40,2025-07,14591.02,0
40,2025-08,14431.36,1
40,2025-09,18744.68,1
40,2025-10,18412.74,0
40,2025-11,18189.87,0
40,2025-12,19217.55,0
41,2023-01,12706.52,0
41,2023-02,10643.06,0
41,2023-03,10388.62,0
41,2023-04,9137.38,0
41,2023-05,7949.55,0
41,2023-06,7660.46,0
41,2023-07,8416.63,0
41,2023-08,9707.22,0
41,2023-09,9627.71,1
41,2023-10,11883.3,0
41,2023-11,11930.89,0
41,2023-12,11562.49,0
41,2024-01,12055.95,0
41,2024-02,11806.56,0
41,2024-03,9525.79,0
41,2024-04,10542.11,1
41,2024-05,8793.44,0
41,2024-06,7327.83,0
41,2024-07,9117.49,0
41,2024-08,8677.53,0
41,2024-09,9585.79,0
41,2024-10,10966.75,0
41,2024-11,12300.42,0
41,2024-12,12693.58,0
41,2025-01,13810.61,1
42,2023-01,15760.18,0
42,2023-02,13862.44,0
42,2023-03,13815.63,0
42,2023-04,14573.65,1
42,2023-05,12279.55,1
42,2023-06,12369.23,1
42,2023-07,13091.79,1
42,2023-08,13289.34,1
42,2023-09,11832.74,0
42,2023-10,16063.25,0
42,2023-11,17010.75,0
42,2023-12,16136.02,0
42,2024-01,18100.41,0
42,2024-02,16170.98,0
42,2024-03,14056.67,0
42,2024-04,12329.61,0
42,2024-05,12316.93,1
42,2024-06,11397.04,0
42,2024-07,10884.31,0
42,2024-08,11707.98,0
42,2024-09,14123.75,0
42,2024-10,13496.69,0
42,2024-11,15881.71,1
42,2024-12,19064.96,1
42,2025-01,17617.61,0
42,2025-02,18631.82,1
42,2025-03,13055.23,0
42,2025-04,12872.2,0
42,2025-05,13421.14,1
42,2025-06,10585.39,0
42,2025-07,12257.29,0
42,2025-08,13285.78,0
42,2025-09,14144.36,0
42,2025-10,15508.12,1
42,2025-11,19678.97,0
42,2025-12,16493.31,0
43,2023-01,13074.85,0
43,2023-02,14498.95,1
43,2023-03,10442.8,0
43,2023-04,10182.73,0
43,2023-05,8131.02,0
43,2023-06,8461.98,0
43,2023-07,9155.63,0
43,2023-08,9458.44,0
43,2023-09,10983.83,0
43,2023-10,12314.47,1
43,2023-11,13241.79,0
43,2023-12,13213.36,1
43,2024-01,14736.38,1
43,2024-02,11629.91,0
43,2024-03,9799.26,0
43,2024-04,10898.04,0
43,2024-05,7575.71,0
43,2024-06,9624.68,1
43,2024-07,8498.45,0
43,2024-08,10854.58,0
43,2024-09,12982.17,1
43,2024-10,10945.86,0
43,2024-11,11633.62,0
43,2024-12,14409.61,1
43,2025-01,13553.15,1
44,2023-01,21910.56,1
44,2023-02,14470.1,0
44,2023-03,17812.55,0
44,2023-04,14658.5,0
44,2023-05,15362.41,1
44,2023-06,12680.27,0
44,2023-07,11132.9,0
44,2023-08,14495.8,0
44,2023-09,16836.27,1
44,2023-10,15229.65,0
44,2023-11,19276.82,0
44,2023-12,19887.66,0
44,2024-01,22349.93,1
44,2024-02,21146.78,1
44,2024-03,15610.09,0
44,2024-04,15540.78,0
44,2024-05,14902.75,0
44,2024-06,14153.59,0
44,2024-07,12092.93,1
44,2024-08,14182.12,0
44,2024-09,16570.87,1
44,2024-10,19249.09,0
44,2024-11,20687.0,1
44,2024-12,19968.54,0
44,2025-01,19495.77,0
44,2025-02,22763.07,1
44,2025-03,19532.25,0
44,2025-04,17496.12,1
44,2025-05,14639.31,0
44,2025-06,15284.1,0
44,2025-07,12702.57,0
44,2025-08,15340.99,1
44,2025-09,15535.72,0
44,2025-10,19132.26,0
44,2025-11,19487.0,0
44,2025-12,19084.96,0
45,2023-01,10152.24,0
45,2023-02,7768.92,0
45,2023-03,7752.79,0
45,2023-04,8291.0,1
45,2023-05,7915.25,0
45,2023-06,6276.66,0
45,2023-07,7010.4,0
45,2023-08,7093.71,0
45,2023-09,7150.0,0
45,2023-10,9050.89,0
45,2023-11,10222.64,1
45,2023-12,9295.37,0
45,2024-01,8644.62,0
45,2024-02,10438.98,1
45,2024-03,9633.52,0
45,2024-04,7463.82,0
45,2024-05,6597.23,0
45,2024-06,6014.97,0
45,2024-07,6051.12,0
45,2024-08,7440.23,0
45,2024-09,8324.45,0
45,2024-10,9379.3,0
45,2024-11,9713.59,0
45,2024-12,10302.38,0
45,2025-01,11328.19,0
45,2025-02,10652.6,0
45,2025-03,9838.78,0
45,2025-04,8869.71,0
45,2025-05,7962.43,0
45,2025-06,7120.54,1
45,2025-07,8089.92,1
45,2025-08,8026.46,0
45,2025-09,8036.76,0
46,2023-01,15049.75,0
46,2023-02,12361.58,0
46,2023-03,11477.64,1
46,2023-04,10428.03,0
46,2023-05,10259.29,0
46,2023-06,9917.58,1
46,2023-07,9539.63,0
46,2023-08,10066.34,1
46,2023-09,10943.8,0
46,2023-10,12491.73,0
46,2023-11,13328.53,0
46,2023-12,14835.92,0
46,2024-01,12807.09,0
46,2024-02,13682.83,0
46,2024-03,12899.07,0
46,2024-04,10640.24,0
46,2024-05,9670.48,0
46,2024-06,11319.08,0
46,2024-07,9857.62,0
46,2024-08,11145.99,0
46,2024-09,13775.32,1
46,2024-10,12982.49,1
46,2024-11,14273.42,0
46,2024-12,14756.34,0
46,2025-01,16513.75,0
46,2025-02,14078.67,0
46,2025-03,13690.26,0
46,2025-04,12544.15,0
46,2025-05,10628.94,0
46,2025-06,13654.09,1
46,2025-07,9919.26,0
46,2025-08,9818.2,0
46,2025-09,10378.43,0
46,2025-10,14682.74,1
46,2025-11,12580.56,0
46,2025-12,14376.63,0
47,2023-01,23468.62,0
47,2023-02,25676.29,1
47,2023-03,20222.85,0
47,2023-04,17982.74,0
47,2023-05,16879.16,0
47,2023-06,17571.93,0
47,2023-07,17540.62,1
47,2023-08,19311.05,1
47,2023-09,20609.35,0
47,2023-10,22262.5,0
47,2023-11,20605.8,0
47,2023-12,26740.94,0
47,2024-01,26509.14,1
47,2024-02,21388.6,0
47,2024-03,19460.69,0
47,2024-04,24249.63,1
47,2024-05,15250.69,0
47,2024-06,18222.47,0
47,2024-07,21384.33,1
47,2024-08,20734.85,1
47,2024-09,23687.61,0
47,2024-10,21283.57,0
47,2024-11,25920.87,0
47,2024-12,26036.35,0
47,2025-01,29302.0,0
47,2025-02,24067.32,0
47,2025-03,23612.34,0
47,2025-04,21031.67,0
47,2025-05,16881.88,0
47,2025-06,18210.44,0
47,2025-07,17795.99,0
47,2025-08,20140.69,0
47,2025-09,22728.51,0
47,2025-10,26723.49,0
47,2025-11,21114.87,0
47,2025-12,26940.17,0
48,2023-01,6545.83,0
48,2023-02,8179.5,1
48,2023-03,7643.41,0
48,2023-04,5770.77,0
48,2023-05,5124.74,0
48,2023-06,5044.48,0
48,2023-07,5343.68,1
48,2023-08,4462.72,0
48,2023-09,6380.82,0
48,2023-10,7672.84,1
48,2023-11,6944.41,0
48,2023-12,7006.71,0
48,2024-01,8167.64,0
48,2024-02,8060.21,0
48,2024-03,7696.57,1
48,2024-04,5795.84,1
48,2024-05,6320.17,1
48,2024-06,5636.08,0
48,2024-07,6086.37,1
48,2024-08,5860.95,0
48,2024-09,6917.52,1
48,2024-10,7880.07,1
48,2024-11,8320.88,0
48,2024-12,9135.38,1
48,2025-01,7646.47,0
48,2025-02,7484.11,0
48,2025-03,8819.81,1
48,2025-04,5932.72,0
48,2025-05,5657.22,0
48,2025-06,5650.53,0
48,2025-07,5528.7,0
48,2025-08,6855.17,0
48,2025-09,7361.61,0
48,2025-10,7387.44,0
48,2025-11,9443.9,0
48,2025-12,9594.79,1
49,2023-01,20098.06,0
49,2023-02,21381.97,1
49,2023-03,18436.95,1
49,2023-04,14810.4,1
49,2023-05,13488.89,0
49,2023-06,12127.21,0
49,2023-07,13604.79,0
49,2023-08,16069.76,1
49,2023-09,17484.87,1
49,2023-10,17936.49,0
49,2023-11,18608.31,0
49,2023-12,18713.1,0
49,2024-01,16959.14,0
49,2024-02,17086.08,0
49,2024-03,15345.65,0
49,2024-04,16283.99,0
49,2024-05,13885.39,0
49,2024-06,13714.34,0
49,2024-07,13140.44,0
49,2024-08,17804.42,1
49,2024-09,16824.2,0
49,2024-10,17798.62,0
49,2024-11,18914.9,0
49,2024-12,18429.75,0
49,2025-01,18690.93,0
49,2025-02,16517.64,0
49,2025-03,18313.04,0
49,2025-04,18866.87,1
49,2025-05,15589.07,0
49,2025-06,13010.89,0
49,2025-07,15914.88,0
49,2025-08,14847.56,0
49,2025-09,17430.74,0
49,2025-10,16619.16,0
49,2025-11,24282.86,1
49,2025-12,24293.52,1
50,2023-01,29187.22,1
50,2023-02,27551.95,1
50,2023-03,24937.54,0
50,2023-04,23678.01,0
50,2023-05,20930.66,1
50,2023-06,21285.75,1
50,2023-07,18644.36,0
50,2023-08,22781.99,0
50,2023-09,21745.94,0
50,2023-10,22706.47,0
50,2023-11,28520.77,0
50,2023-12,34783.14,1
50,2024-01,29373.6,0
50,2024-02,32565.9,1
50,2024-03,28858.7,0
50,2024-04,28738.02,1
50,2024-05,26731.51,1
50,2024-06,25640.81,1
50,2024-07,19537.26,0
50,2024-08,22957.0,0
50,2024-09,27108.74,1
50,2024-10,23191.8,0
50,2024-11,32022.51,1
50,2024-12,35813.16,1
50,2025-01,30530.77,0
50,2025-02,27854.98,0
50,2025-03,24616.08,0
50,2025-04,24779.68,0
50,2025-05,21592.87,0
50,2025-06,22822.97,0
50,2025-07,23080.54,0
50,2025-08,23437.07,0
50,2025-09,22921.29,0
50,2025-10,26575.14,0
50,2025-11,33817.46,0
50,2025-12,35752.85,1
51,2023-01,6251.19,0
51,2023-02,5585.64,1
51,2023-03,6250.91,0
51,2023-04,3979.83,0
51,2023-05,4943.41,1
51,2023-06,3491.24,0
51,2023-07,4479.49,0
51,2023-08,4112.31,0
51,2023-09,4777.69,0
51,2023-10,6115.13,1
51,2023-11,6087.7,0
52,2023-01,17666.69,1
52,2023-02,15572.49,0
52,2023-03,14535.85,0
52,2023-04,13057.52,0
52,2023-05,13214.51,1
52,2023-06,11030.71,0
52,2023-07,13393.7,1
52,2023-08,14276.68,1
52,2023-09,12953.11,0
52,2023-10,14836.23,0
52,2023-11,13950.34,0
52,2023-12,16500.51,0
52,2024-01,14472.58,0
52,2024-02,17305.07,1
52,2024-03,13675.79,0
52,2024-04,12767.62,0
52,2024-05,13912.61,0
52,2024-06,10921.21,0
52,2024-07,11814.97,0
52,2024-08,13366.83,0
52,2024-09,13576.21,1
52,2024-10,15558.38,0
52,2024-11,19329.73,1
52,2024-12,16088.61,0
52,2025-01,15522.09,0
52,2025-02,17825.84,0
52,2025-03,13213.35,0
52,2025-04,15415.07,1
52,2025-05,11861.51,0
52,2025-06,10223.39,0
53,2023-01,11329.23,0
53,2023-02,11754.63,1
53,2023-03,10138.25,0
53,2023-04,9551.85,1
53,2023-05,7889.98,1
53,2023-06,7160.47,0
53,2023-07,5552.68,0
53,2023-08,7991.35,1
53,2023-09,8698.41,0
53,2023-10,10606.8,0
53,2023-11,10109.34,0
53,2023-12,11227.64,0
53,2024-01,12451.38,1
53,2024-02,9381.17,0
53,2024-03,8719.44,0
53,2024-04,9303.3,0
53,2024-05,7567.84,0
53,2024-06,8060.63,0
53,2024-07,7343.68,0
53,2024-08,7978.68,0
53,2024-09,10740.27,1
53,2024-10,11288.05,1
53,2024-11,10700.58,0
53,2024-12,11779.95,1
53,2025-01,11493.69,0
53,2025-02,11387.09,1
53,2025-03,11798.44,1
53,2025-04,8513.83,0
53,2025-05,8271.52,0
53,2025-06,8512.23,0
54,2023-01,14751.09,0
54,2023-02,14216.63,0
54,2023-03,14180.2,1
54,2023-04,10591.35,0
54,2023-05,11508.08,0
54,2023-06,10320.94,0
54,2023-07,9940.28,0
54,2023-08,11822.09,1
54,2023-09,13902.37,0
54,2023-10,13342.17,0
54,2023-11,16857.82,0
54,2023-12,15068.86,1
54,2024-01,18498.82,1
54,2024-02,14039.51,0
54,2024-03,12772.7,0
54,2024-04,11166.14,0
54,2024-05,11321.34,0
54,2024-06,11598.6,0
54,2024-07,11032.28,0
54,2024-08,11255.56,0
54,2024-09,12658.97,1
54,2024-10,13851.64,0
54,2024-11,15571.71,0
54,2024-12,14716.42,0
54,2025-01,17335.93,0
54,2025-02,14532.72,0
54,2025-03,16117.35,1
54,2025-04,12351.96,0
54,2025-05,12513.94,0
54,2025-06,11420.17,0
54,2025-07,12882.57,0
54,2025-08,12395.17,0
54,2025-09,14024.9,0
54,2025-10,15054.75,0
54,2025-11,14445.97,0
54,2025-12,20231.79,1
55,2023-01,8366.89,1
55,2023-02,7268.26,0
55,2023-03,6980.6,0
55,2023-04,6399.58,0
55,2023-05,5573.13,1
55,2023-06,4689.3,0
55,2023-07,4950.79,0
55,2023-08,5707.61,1
55,2023-09,6714.56,1
55,2023-10,6964.5,1
55,2023-11,6724.64,0
55,2023-12,8775.72,1
55,2024-01,6620.7,0
55,2024-02,7309.84,0
55,2024-03,7222.75,0
55,2024-04,6593.02,0
55,2024-05,6682.57,1
55,2024-06,5775.68,0
55,2024-07,5828.78,0
55,2024-08,5397.55,0
55,2024-09,6377.38,0
55,2024-10,7509.23,0
55,2024-11,7400.89,0
55,2024-12,7689.09,0
56,2023-01,5077.64,0
56,2023-02,5430.39,0
56,2023-03,4707.95,0
56,2023-04,3522.12,0
56,2023-05,3771.13,0
56,2023-06,3685.21,1
56,2023-07,3877.69,0
56,2023-08,4780.64,1
56,2023-09,5509.65,1
56,2023-10,5597.97,1
56,2023-11,5238.44,0
56,2023-12,5455.66,0
56,2024-01,4795.71,0
56,2024-02,5561.32,1
56,2024-03,4697.63,0
56,2024-04,4009.87,0
56,2024-05,4043.31,0
56,2024-06,4371.44,0
56,2024-07,3270.04,0
56,2024-08,4760.35,1
56,2024-09,4975.46,1
56,2024-10,5088.61,0
56,2024-11,5337.69,0
56,2024-12,5351.99,0
56,2025-01,4845.59,0
56,2025-02,5506.11,0
56,2025-03,5020.13,0
56,2025-04,4586.05,0
56,2025-05,4464.48,0
56,2025-06,3753.57,0
56,2025-07,3948.84,0
56,2025-08,3953.37,0
56,2025-09,4991.98,1
57,2023-01,17125.64,1
57,2023-02,17149.61,1
57,2023-03,12454.64,0
57,2023-04,15937.62,1
57,2023-05,14784.41,0
57,2023-06,11126.99,0
57,2023-07,12115.57,0
57,2023-08,16925.79,1
57,2023-09,15190.73,0
57,2023-10,16410.52,0
57,2023-11,17955.25,1
57,2023-12,17636.88,0
57,2024-01,16984.95,0
57,2024-02,17682.52,0
57,2024-03,16434.27,0
57,2024-04,13974.52,0
57,2024-05,13077.56,0
57,2024-06,14015.76,0
57,2024-07,14347.58,0
57,2024-08,13481.97,0
57,2024-09,16642.47,1
57,2024-10,15198.4,0
57,2024-11,19780.03,1
57,2024-12,18794.24,0
57,2025-01,16347.11,0
57,2025-02,20628.2,1
57,2025-03,18225.56,1
57,2025-04,18855.58,1
57,2025-05,15590.7,0
57,2025-06,17403.05,1
57,2025-07,13972.68,0
57,2025-08,14174.53,0
57,2025-09,18274.31,1
57,2025-10,17230.6,0
57,2025-11,20640.5,0
57,2025-12,23099.39,1
58,2023-01,19325.06,0
58,2023-02,20274.7,0
58,2023-03,15330.54,0
58,2023-04,18274.62,0
58,2023-05,14210.24,0
58,2023-06,15971.11,0
58,2023-07,14068.43,0
58,2023-08,17607.91,1
58,2023-09,16727.81,0
58,2023-10,19579.73,0
58,2023-11,18467.69,0
58,2023-12,17322.51,0
58,2024-01,23173.65,0
58,2024-02,22571.52,0
58,2024-03,20146.97,1
58,2024-04,15932.73,0
58,2024-05,15470.67,0
58,2024-06,13728.38,0
58,2024-07,15730.56,0
58,2024-08,15870.29,0
58,2024-09,19331.08,1
58,2024-10,21106.29,1
58,2024-11,21100.24,0
58,2024-12,21458.2,0
58,2025-01,21870.16,0
58,2025-02,19937.49,0
58,2025-03,21121.7,0
58,2025-04,18346.63,0
58,2025-05,16366.67,0
58,2025-06,14488.19,0
58,2025-07,19252.73,1
59,2023-01,13304.88,0
59,2023-02,13495.83,0
59,2023-03,13287.21,1
59,2023-04,11972.12,0
59,2023-05,9886.31,1
59,2023-06,10714.79,1
59,2023-07,10753.76,0
59,2023-08,10226.87,0
59,2023-09,10138.11,0
59,2023-10,12477.67,0
59,2023-11,14476.62,0
59,2023-12,14936.02,1
59,2024-01,16219.67,1
59,2024-02,13871.5,0
59,2024-03,14817.24,0
59,2024-04,11090.93,0
59,2024-05,12368.01,0
59,2024-06,9806.8,0
59,2024-07,11126.31,0
59,2024-08,12448.48,1
59,2024-09,12078.47,0
59,2024-10,12224.74,0
59,2024-11,15458.72,0
59,2024-12,18604.06,1
59,2025-01,15948.25,0
59,2025-02,13885.45,0
59,2025-03,13227.06,0
59,2025-04,13719.49,1
59,2025-05,12041.52,0
59,2025-06,11986.16,0
59,2025-07,12216.02,1
59,2025-08,10179.63,0
59,2025-09,11181.96,0
59,2025-10,13508.21,0
59,2025-11,18649.15,1
59,2025-12,16787.24,0
60,2023-01,19059.4,1
60,2023-02,14581.72,0
60,2023-03,15501.74,1
60,2023-04,14059.37,0
60,2023-05,13674.59,0
60,2023-06,12450.99,0
60,2023-07,12629.09,0
60,2023-08,11804.18,0
60,2023-09,14514.87,0
60,2023-10,13611.0,0
60,2023-11,17770.88,0
60,2023-12,17435.28,0
60,2024-01,16547.59,0
60,2024-02,15091.5,1
60,2024-03,14664.03,0
60,2024-04,13717.74,0
60,2024-05,12751.62,0
60,2024-06,11880.65,0
60,2024-07,11778.75,0
60,2024-08,12245.42,0
60,2024-09,18314.24,1
60,2024-10,18402.43,0
60,2024-11,17390.4,0
60,2024-12,16639.72,0
60,2025-01,18142.05,1
60,2025-02,16579.28,0
60,2025-03,18121.97,0
60,2025-04,16403.75,1
60,2025-05,16239.23,1
60,2025-06,15534.35,1
60,2025-07,13539.94,0
60,2025-08,12497.54,0
60,2025-09,16525.88,0
60,2025-10,14966.24,0
60,2025-11,16789.7,0
60,2025-12,18981.67,0
